# /media/pi/Samsung_T5/cpp_api_demo_data/leg_test_09_08_2021_17-56-11.csv
time [s],a1 torque [Nm],a2 torque [Nm]
3.383000,-0.890163,-1.075337
3.384000,-0.951481,-0.867951
3.385000,-0.905333,-0.885780
3.386000,-0.832030,-0.804080
3.387000,-0.905038,-0.934045
3.388000,-0.770718,-0.873865
3.389000,-0.813394,-0.978599
3.390000,-0.902210,-0.852817
3.391000,-0.952960,-0.882714
3.392000,-0.925959,-0.843483
3.393000,-0.918204,-0.791721
3.394000,-0.837563,-0.559266
3.395000,-0.848111,-0.697067
3.396000,-0.762387,-0.485874
3.397000,-0.751068,-0.795220
3.398000,-0.705929,-0.649261
3.399000,-0.497973,-0.545092
3.400000,-0.485536,-0.606138
3.401000,-0.439750,-0.484808
3.402000,-0.491779,-0.523853
3.403000,-0.679458,-0.463250
3.404000,-0.705273,-0.502298
3.405000,-0.601213,-0.381228
3.406000,-0.615080,-0.428710
3.407000,-0.627731,-0.454808
3.408000,-0.536481,-0.368058
3.409000,-0.576006,-0.441983
3.410000,-0.562741,-0.376430
3.411000,-0.556482,-0.367998
3.412000,-0.575761,-0.398311
3.413000,-0.646808,-0.294220
3.414000,-0.608456,-0.368040
3.415000,-0.588588,-0.277167
3.416000,-0.596054,-0.259819
3.417000,-0.614274,-0.203498
3.418000,-0.594921,-0.212188
3.419000,-0.658658,-0.099947
3.420000,-0.537949,-0.134137
3.421000,-0.542064,-0.194737
3.422000,-0.706203,-0.182661
3.423000,-0.627699,-0.164364
3.424000,-0.713965,-0.133995
3.425000,-0.506841,-0.142991
3.426000,-0.522125,-0.182520
3.427000,-0.501954,-0.164146
3.428000,-0.803044,-0.061024
3.429000,-0.731735,-0.194440
3.430000,-0.784928,-0.132764
3.431000,-0.837821,-0.173803
3.432000,-0.635607,-0.050743
3.433000,-0.590759,-0.182449
3.434000,-0.865651,-0.165989
3.435000,-0.812557,-0.104927
3.436000,-0.828171,-0.099616
3.437000,-0.759620,-0.254237
3.438000,-0.818277,-0.085668
3.439000,-0.883097,-0.062262
3.440000,-0.682421,-0.186976
3.441000,-0.883253,-0.207074
3.442000,-0.963242,-0.076961
3.443000,-0.873368,-0.172302
3.444000,-0.996514,-0.280905
3.445000,-0.706741,-0.109720
3.446000,-0.717208,-0.109870
3.447000,-0.706977,-0.231336
3.448000,-0.710960,-0.215494
3.449000,-0.805909,-0.294200
3.450000,-0.809610,-0.221964
3.451000,-0.851480,-0.302193
3.452000,-0.863477,-0.315671
3.453000,-0.879372,-0.248743
3.454000,-0.914649,-0.253991
3.455000,-0.983264,-0.217181
3.456000,-0.983176,-0.316634
3.457000,-1.009895,-0.366765
3.458000,-1.010634,-0.293687
3.459000,-1.107568,-0.392793
3.460000,-1.041982,-0.378494
3.461000,-1.093485,-0.378305
3.462000,-1.132297,-0.470092
3.463000,-1.054804,-0.387854
3.464000,-1.063255,-0.410483
3.465000,-1.058400,-0.398545
3.466000,-1.108657,-0.476054
3.467000,-1.220099,-0.450301
3.468000,-1.157900,-0.420116
3.469000,-1.135376,-0.457673
3.470000,-1.198247,-0.502518
3.471000,-1.231388,-0.389934
3.472000,-1.188372,-0.478849
3.473000,-1.216586,-0.442699
3.474000,-1.247059,-0.383555
3.475000,-1.253394,-0.495714
3.476000,-1.311317,-0.525119
3.477000,-1.209694,-0.460867
3.478000,-1.270361,-0.519607
3.479000,-1.322994,-0.602219
3.480000,-1.305834,-0.485296
3.481000,-1.366317,-0.631516
3.482000,-1.333561,-0.534599
3.483000,-1.386262,-0.519722
3.484000,-1.431098,-0.548791
3.485000,-1.374171,-0.606733
3.486000,-1.397972,-0.597974
3.487000,-1.456486,-0.486560
3.488000,-1.358987,-0.519565
3.489000,-1.475337,-0.449236
3.490000,-1.443061,-0.565831
3.491000,-1.476371,-0.680575
3.492000,-1.436901,-0.633906
3.493000,-1.502268,-0.475167
3.494000,-1.528006,-0.623501
3.495000,-1.470999,-0.705834
3.496000,-1.436826,-0.683418
3.497000,-1.533766,-0.705895
3.498000,-1.482408,-0.536145
3.499000,-1.565154,-0.703115
3.500000,-1.464957,-0.785464
3.501000,-1.565306,-0.698744
3.502000,-1.502256,-0.546651
3.503000,-1.520021,-0.747844
3.504000,-1.539520,-0.603074
3.505000,-1.448603,-0.597988
3.506000,-1.505732,-0.808497
3.507000,-1.561769,-0.729092
3.508000,-1.559518,-0.608376
3.509000,-1.490559,-0.631526
3.510000,-1.533922,-0.613658
3.511000,-1.522077,-0.623751
3.512000,-1.547686,-0.716095
3.513000,-1.533927,-0.677658
3.514000,-1.494421,-0.631760
3.515000,-1.500517,-0.711464
3.516000,-1.488485,-0.711380
3.517000,-1.408048,-0.808313
3.518000,-1.488521,-0.688478
3.519000,-1.514957,-0.895834
3.520000,-1.391471,-0.658387
3.521000,-1.443227,-0.839240
3.522000,-1.482626,-0.890274
3.523000,-1.489698,-0.918462
3.524000,-1.397966,-0.978039
3.525000,-1.457084,-0.921329
3.526000,-1.494956,-0.890009
3.527000,-1.427762,-0.768410
3.528000,-1.349054,-0.978061
3.529000,-1.464857,-0.801305
3.530000,-1.412459,-1.000356
3.531000,-1.394012,-0.965585
3.532000,-1.454330,-0.823033
3.533000,-1.394040,-0.808546
3.534000,-1.375695,-0.816666
3.535000,-1.317724,-0.851590
3.536000,-1.359762,-1.057121
3.537000,-1.317082,-0.996580
3.538000,-1.385838,-0.971002
3.539000,-1.348296,-0.909327
3.540000,-1.359101,-0.888402
3.541000,-1.366603,-0.791577
3.542000,-1.306205,-1.189480
3.543000,-1.358722,-1.073857
3.544000,-1.287651,-0.902925
3.545000,-1.322950,-1.188372
3.546000,-1.261173,-0.919338
3.547000,-1.340487,-1.187503
3.548000,-1.384693,-1.042157
3.549000,-1.287624,-1.158077
3.550000,-1.340583,-1.195476
3.551000,-1.270233,-0.893583
3.552000,-1.322968,-1.160265
3.553000,-1.323028,-1.030357
3.554000,-1.270024,-1.047357
3.555000,-1.287490,-1.009964
3.556000,-1.322990,-1.044590
3.557000,-1.190875,-0.861199
3.558000,-1.260769,-1.015112
3.559000,-1.279087,-1.044513
3.560000,-1.278764,-1.039281
3.561000,-1.261147,-1.086297
3.562000,-1.225763,-1.181932
3.563000,-1.323045,-1.205830
3.564000,-1.270006,-1.057346
3.565000,-1.296300,-0.981840
3.566000,-1.234759,-1.094174
3.567000,-1.287666,-1.132901
3.568000,-1.261153,-1.250724
3.569000,-1.225982,-1.170055
3.570000,-1.243879,-1.342552
3.571000,-1.261153,-1.200104
3.572000,-1.278933,-1.244864
3.573000,-1.261144,-1.261032
3.574000,-1.244342,-1.351530
3.575000,-1.305346,-1.290417
3.576000,-1.226564,-1.260344
3.577000,-1.190534,-1.282359
3.578000,-1.235333,-1.314952
3.579000,-1.208297,-1.230099
3.580000,-1.271039,-1.320790
3.581000,-1.260713,-1.389818
3.582000,-1.288056,-1.372903
3.583000,-1.225399,-1.420191
3.584000,-1.243972,-1.389907
3.585000,-1.181875,-1.450864
3.586000,-1.226097,-1.463622
3.587000,-1.252532,-1.493957
3.588000,-1.252553,-1.421026
3.589000,-1.181847,-1.454266
3.590000,-1.305275,-1.414822
3.591000,-1.234512,-1.472636
3.592000,-1.163747,-1.594719
3.593000,-1.147143,-1.543322
3.594000,-1.199858,-1.533533
3.595000,-1.199860,-1.542718
3.596000,-1.226171,-1.574092
3.597000,-1.262557,-1.635462
3.598000,-1.191873,-1.604656
3.599000,-1.236543,-1.656863
3.600000,-1.210332,-1.646172
3.601000,-1.225889,-1.615368
3.602000,-1.225831,-1.696797
3.603000,-1.187518,-1.657362
3.604000,-1.273824,-1.738607
3.605000,-1.270467,-1.638805
3.606000,-1.188416,-1.897480
3.607000,-1.184526,-1.921903
3.608000,-1.177152,-1.866782
3.609000,-1.165786,-1.688860
3.610000,-1.210690,-1.823730
3.611000,-1.251436,-1.829782
3.612000,-1.177446,-1.816607
3.613000,-1.158534,-1.872660
3.614000,-1.139610,-1.845959
3.615000,-1.229694,-2.045143
3.616000,-1.248807,-1.826385
3.617000,-1.217465,-1.952731
3.618000,-1.196854,-1.918332
3.619000,-1.230867,-1.993144
3.620000,-1.146073,-2.054568
3.621000,-1.190621,-1.928842
3.622000,-1.190812,-2.032374
3.623000,-1.235986,-2.109064
3.624000,-1.281799,-2.186393
3.625000,-1.268547,-2.061030
3.626000,-1.196210,-2.154657
3.627000,-1.268677,-2.123254
3.628000,-1.270553,-2.170230
3.629000,-1.217219,-2.219281
3.630000,-1.203214,-2.202991
3.631000,-1.268643,-2.171440
3.632000,-1.223043,-2.250459
3.633000,-1.231709,-2.302960
3.634000,-1.211819,-2.298115
3.635000,-1.166097,-2.325939
3.636000,-1.207859,-2.370163
3.637000,-1.175891,-2.320749
3.638000,-1.242669,-2.245916
3.639000,-1.201594,-2.327306
3.640000,-1.211902,-2.395340
3.641000,-1.273062,-2.527683
3.642000,-1.196695,-2.515409
3.643000,-1.191923,-2.410458
3.644000,-1.272524,-2.534181
3.645000,-1.196916,-2.504078
3.646000,-1.206942,-2.535533
3.647000,-1.216864,-2.536452
3.648000,-1.252874,-2.533098
3.649000,-1.211851,-2.448973
3.650000,-1.175881,-2.676718
3.651000,-1.197346,-2.567510
3.652000,-1.170855,-2.756047
3.653000,-1.115187,-2.587610
3.654000,-1.196098,-2.663065
3.655000,-1.170731,-2.630487
3.656000,-1.161094,-2.728536
3.657000,-1.207046,-2.738287
3.658000,-1.161106,-2.673135
3.659000,-1.135771,-2.818832
3.660000,-1.099249,-2.880287
3.661000,-1.197692,-2.779341
3.662000,-1.069202,-2.758722
3.663000,-1.202405,-2.725859
3.664000,-1.073863,-2.854996
3.665000,-1.151839,-2.826225
3.666000,-1.115146,-2.900754
3.667000,-1.156476,-2.843029
3.668000,-1.131171,-2.866875
3.669000,-1.156537,-2.921353
3.670000,-1.165769,-3.001498
3.671000,-1.115179,-2.974922
3.672000,-1.094508,-3.004262
3.673000,-1.156425,-2.976218
3.674000,-1.094508,-2.980585
3.675000,-1.057948,-2.984845
3.676000,-1.145081,-3.016103
3.677000,-1.073948,-3.044917
3.678000,-1.069222,-3.101691
3.679000,-1.105654,-3.084801
3.680000,-1.043887,-2.904616
3.681000,-1.013972,-3.051125
3.682000,-1.089832,-3.133600
3.683000,-1.011928,-3.122208
3.684000,-1.039225,-3.128586
3.685000,-0.993269,-3.194708
3.686000,-1.002436,-3.157769
3.687000,-0.993224,-3.070270
3.688000,-0.958479,-3.179781
3.689000,-0.982133,-3.281221
3.690000,-0.912300,-3.250752
3.691000,-1.013673,-3.230563
3.692000,-0.988323,-3.276125
3.693000,-0.921904,-3.257356
3.694000,-1.013696,-3.251048
3.695000,-0.937700,-3.338673
3.696000,-0.917039,-3.382421
3.697000,-0.931512,-3.311831
3.698000,-0.906231,-3.325730
3.699000,-0.972611,-3.295395
3.700000,-0.942363,-3.282749
3.701000,-0.942363,-3.227376
3.702000,-0.912014,-3.121237
3.703000,-0.926715,-3.176360
3.704000,-0.860385,-3.257318
3.705000,-0.815275,-3.364930
3.706000,-0.798976,-3.312243
3.707000,-0.814559,-3.181977
3.708000,-0.804590,-3.122237
3.709000,-0.844954,-3.111462
3.710000,-0.794225,-3.149993
3.711000,-0.865432,-3.285230
3.712000,-0.829954,-3.128762
3.713000,-0.758601,-3.192491
3.714000,-0.922064,-2.973460
3.715000,-0.942456,-3.130293
3.716000,-0.743491,-3.067414
3.717000,-0.901266,-3.087750
3.718000,-0.911740,-3.172737
3.719000,-0.896337,-3.191996
3.720000,-0.723001,-3.190958
3.721000,-0.916630,-3.111727
3.722000,-0.646726,-3.018087
3.723000,-0.855460,-3.037647
3.724000,-0.702721,-3.074608
3.725000,-0.824872,-3.075131
3.726000,-0.799415,-3.152252
3.727000,-0.880910,-3.115944
3.728000,-0.616132,-3.135538
3.729000,-0.636478,-3.157907
3.730000,-0.570303,-3.048440
3.731000,-0.600776,-3.101401
3.732000,-0.539648,-3.289664
3.733000,-0.779551,-3.230347
3.734000,-0.763862,-3.276311
3.735000,-0.524520,-3.188748
3.736000,-0.565076,-3.088665
3.737000,-0.514100,-3.122073
3.738000,-0.718066,-3.075609
3.739000,-0.575176,-3.138438
3.740000,-0.708010,-3.092953
3.741000,-0.662062,-3.129995
3.742000,-0.677498,-3.022859
3.743000,-0.738378,-3.095780
3.744000,-0.595795,-3.090622
3.745000,-0.422403,-3.089219
3.746000,-0.672397,-2.994733
3.747000,-0.570287,-3.015477
3.748000,-0.667110,-3.113788
3.749000,-0.586172,-3.030295
3.750000,-0.513910,-3.190221
3.751000,-0.566002,-3.132852
3.752000,-0.498998,-3.196052
3.753000,-0.488415,-3.200042
3.754000,-0.478721,-3.237859
3.755000,-0.458361,-3.250599
3.756000,-0.509492,-3.194782
3.757000,-0.427725,-3.272105
3.758000,-0.407475,-3.247822
3.759000,-0.396973,-3.166945
3.760000,-0.468457,-3.175169
3.761000,-0.412524,-3.188015
3.762000,-0.448105,-3.200863
3.763000,-0.346323,-3.257014
3.764000,-0.377260,-3.185798
3.765000,-0.392307,-3.172698
3.766000,-0.341352,-3.171185
3.767000,-0.346172,-3.252420
3.768000,-0.371555,-3.229780
3.769000,-0.366710,-3.191276
3.770000,-0.356904,-3.176575
3.771000,-0.285153,-3.263573
3.772000,-0.305597,-3.237541
3.773000,-0.244209,-3.294208
3.774000,-0.290992,-3.326257
3.775000,-0.269494,-3.189245
3.776000,-0.289932,-3.192250
3.777000,-0.294653,-3.220019
3.778000,-0.315053,-3.221787
3.779000,-0.225407,-3.312278
3.780000,-0.243532,-3.331105
3.781000,-0.251099,-3.286803
3.782000,-0.121654,-3.397624
3.783000,-0.222285,-3.300676
3.784000,-0.205574,-3.287094
3.785000,-0.205604,-3.341736
3.786000,-0.221712,-3.414624
3.787000,-0.188608,-3.503883
3.788000,-0.180693,-3.442420
3.789000,-0.201748,-3.461753
3.790000,-0.146383,-3.353511
3.791000,-0.155633,-3.410113
3.792000,-0.188610,-3.466614
3.793000,-0.100242,-3.478405
3.794000,-0.125270,-3.435401
3.795000,-0.175143,-3.536108
3.796000,-0.146159,-3.458405
3.797000,-0.103619,-3.488699
3.798000,-0.117427,-3.579913
3.799000,-0.135121,-3.495176
3.800000,-0.142295,-3.362575
3.801000,-0.092583,-3.291737
3.802000,-0.157374,-3.399822
3.803000,-0.089419,-3.432118
3.804000,-0.018677,-3.533720
3.805000,-0.068189,-3.372833
3.806000,-0.065661,-3.328430
3.807000,-0.070924,-3.437027
3.808000,0.000000,-3.373087
3.809000,-0.093037,-3.353300
3.810000,-0.020271,-3.456483
3.811000,-0.046569,-3.382765
3.812000,-0.069043,-3.432907
3.813000,0.004484,-3.452012
3.814000,-0.046606,-3.423563
3.815000,-0.046614,-3.355096
3.816000,-0.022699,-3.384582
3.817000,-0.021447,-3.326636
3.818000,-0.026147,-3.352339
3.819000,0.025835,-3.306476
3.820000,-0.023855,-3.320487
3.821000,0.023813,-3.375567
3.822000,0.002966,-3.281212
3.823000,0.050094,-3.253887
3.824000,0.071184,-3.286841
3.825000,0.047405,-3.289887
3.826000,0.047387,-3.312264
3.827000,0.092647,-3.363656
3.828000,0.023616,-3.276647
3.829000,-0.000857,-3.356190
3.830000,0.092993,-3.295967
3.831000,0.117249,-3.316759
3.832000,0.162297,-3.219918
3.833000,0.116534,-3.256942
3.834000,0.093068,-3.311810
3.835000,0.116783,-3.239700
3.836000,0.163553,-3.269974
3.837000,0.186572,-3.339324
3.838000,0.163354,-3.323260
3.839000,0.163252,-3.263286
3.840000,0.163378,-3.298014
3.841000,0.093338,-3.244826
3.842000,0.140270,-3.194914
3.843000,0.186673,-3.268887
3.844000,0.163170,-3.316255
3.845000,0.256621,-3.251390
3.846000,0.233527,-3.172640
3.847000,0.139742,-3.208759
3.848000,0.327445,-3.239345
3.849000,0.280588,-3.157148
3.850000,0.304282,-3.245658
3.851000,0.303138,-3.124300
3.852000,0.256507,-3.106164
3.853000,0.279059,-3.014955
3.854000,0.304450,-3.028866
3.855000,0.350878,-2.984756
3.856000,0.419266,-3.086990
3.857000,0.351828,-3.079938
3.858000,0.304353,-3.037184
3.859000,0.396025,-2.923477
3.860000,0.421548,-3.008644
3.861000,0.444535,-2.974792
3.862000,0.373114,-3.006904
3.863000,0.323459,-3.047247
3.864000,0.516130,-2.982097
3.865000,0.442449,-2.974264
3.866000,0.539131,-2.910590
3.867000,0.298709,-2.945232
3.868000,0.391646,-2.823590
3.869000,0.608677,-2.718470
3.870000,0.563738,-2.812153
3.871000,0.543464,-2.764262
3.872000,0.538198,-2.804501
3.873000,0.586647,-2.711249
3.874000,0.465295,-2.831101
3.875000,0.653303,-2.666508
3.876000,0.638347,-2.768114
3.877000,0.685293,-2.744548
3.878000,0.630961,-2.651818
3.879000,0.455226,-2.684974
3.880000,0.642824,-2.597572
3.881000,0.441847,-2.681463
3.882000,0.469787,-2.721290
3.883000,0.537546,-2.611984
3.884000,0.668741,-2.626506
3.885000,0.715344,-2.625200
3.886000,0.587069,-2.543130
3.887000,0.790873,-2.592038
3.888000,0.721434,-2.563205
3.889000,0.637051,-2.523052
3.890000,0.858911,-2.482533
3.891000,0.620311,-2.479640
3.892000,0.599661,-2.531319
3.893000,0.666757,-2.543379
3.894000,0.754007,-2.496011
3.895000,0.611286,-2.391718
3.896000,0.667022,-2.471291
3.897000,0.661848,-2.561189
3.898000,0.687246,-2.441061
3.899000,0.683906,-2.435825
3.900000,0.712678,-2.487862
3.901000,0.726506,-2.477217
3.902000,0.738103,-2.593785
3.903000,0.730654,-2.502230
3.904000,0.783408,-2.392672
3.905000,0.796049,-2.394714
3.906000,0.808798,-2.442579
3.907000,0.738293,-2.426280
3.908000,0.874136,-2.431528
3.909000,0.743989,-2.390213
3.910000,0.848202,-2.485161
3.911000,0.829340,-2.441044
3.912000,0.766209,-2.431673
3.913000,0.837090,-2.412356
3.914000,0.848080,-2.403452
3.915000,0.800732,-2.378797
3.916000,0.871804,-2.419314
3.917000,0.813173,-2.503794
3.918000,0.873848,-2.487511
3.919000,0.804004,-2.406328
3.920000,0.917096,-2.333857
3.921000,0.811288,-2.424382
3.922000,0.926303,-2.350964
3.923000,0.926428,-2.414885
3.924000,0.953165,-2.347817
3.925000,0.866088,-2.463122
3.926000,0.863795,-2.445275
3.927000,0.950418,-2.385960
3.928000,0.926681,-2.320546
3.929000,1.000571,-2.262983
3.930000,0.899604,-2.389622
3.931000,0.920715,-2.276890
3.932000,0.889009,-2.456762
3.933000,0.931910,-2.407665
3.934000,0.925246,-2.407451
3.935000,0.985860,-2.272302
3.936000,1.043197,-2.375449
3.937000,1.009733,-2.304862
3.938000,0.956212,-2.324663
3.939000,1.027400,-2.353005
3.940000,0.904856,-2.306502
3.941000,1.037515,-2.411497
3.942000,1.038899,-2.401172
3.943000,1.037621,-2.392673
3.944000,0.929814,-2.334097
3.945000,1.036861,-2.289607
3.946000,1.050959,-2.399101
3.947000,1.051294,-2.390950
3.948000,1.077615,-2.356521
3.949000,1.038746,-2.341427
3.950000,1.051798,-2.319791
3.951000,1.037422,-2.395193
3.952000,1.045111,-2.421098
3.953000,1.034239,-2.434101
3.954000,1.090555,-2.400221
3.955000,1.081734,-2.360591
3.956000,1.085613,-2.395828
3.957000,1.059095,-2.356004
3.958000,1.151056,-2.327612
3.959000,1.012129,-2.462601
3.960000,1.113438,-2.438908
3.961000,1.113551,-2.407828
3.962000,1.119660,-2.448535
3.963000,1.050039,-2.438301
3.964000,1.173484,-2.380262
3.965000,1.173543,-2.447323
3.966000,1.040623,-2.487390
3.967000,1.173496,-2.406960
3.968000,1.120316,-2.472232
3.969000,1.164213,-2.435930
3.970000,1.181875,-2.372773
3.971000,1.094258,-2.264390
3.972000,1.181714,-2.411942
3.973000,1.165637,-2.399487
3.974000,1.229162,-2.316511
3.975000,1.177189,-2.408477
3.976000,1.198801,-2.423469
3.977000,1.165484,-2.469104
3.978000,1.197209,-2.380167
3.979000,1.210113,-2.406905
3.980000,1.262462,-2.359029
3.981000,1.205374,-2.424764
3.982000,1.177429,-2.354412
3.983000,1.191651,-2.482696
3.984000,1.246550,-2.370387
3.985000,1.145817,-2.321038
3.986000,1.211899,-2.364292
3.987000,1.333944,-2.316475
3.988000,1.269065,-2.261744
3.989000,1.299168,-2.390229
3.990000,1.139159,-2.320907
3.991000,1.270395,-2.341592
3.992000,1.291928,-2.255248
3.993000,1.313596,-2.340101
3.994000,1.242632,-2.302115
3.995000,1.401644,-2.208255
3.996000,1.286844,-2.190689
3.997000,1.355764,-2.270913
3.998000,1.352738,-2.228132
3.999000,1.353247,-2.273629
4.000000,1.237390,-2.255985
4.001000,1.399405,-2.339765
4.002000,1.353148,-2.269195
4.003000,1.306397,-2.271330
4.004000,1.330120,-2.264166
4.005000,1.330137,-2.169308
4.006000,1.354074,-2.161401
4.007000,1.329035,-2.182899
4.008000,1.375594,-2.236572
4.009000,1.469630,-2.206543
4.010000,1.403410,-2.248883
4.011000,1.378381,-2.318891
4.012000,1.335016,-2.224179
4.013000,1.355718,-2.238945
4.014000,1.596819,-2.138793
4.015000,1.425869,-2.167843
4.016000,1.431102,-2.109619
4.017000,1.338300,-2.141004
4.018000,1.505270,-2.168995
4.019000,1.366458,-2.195589
4.020000,1.437677,-2.182507
4.021000,1.453758,-2.211910
4.022000,1.512973,-2.115305
4.023000,1.538161,-2.227418
4.024000,1.522374,-2.077882
4.025000,1.456356,-2.123432
4.026000,1.451223,-2.236813
4.027000,1.456745,-2.064792
4.028000,1.559680,-2.084997
4.029000,1.533903,-2.108841
4.030000,1.501771,-2.107990
4.031000,1.514156,-2.083796
4.032000,1.490539,-2.063476
4.033000,1.543434,-2.108247
4.034000,1.509601,-2.055947
4.035000,1.509455,-2.087062
4.036000,1.570192,-2.049199
4.037000,1.472614,-2.081419
4.038000,1.587354,-2.085174
4.039000,1.578598,-2.065787
4.040000,1.500110,-1.983090
4.041000,1.577875,-2.128526
4.042000,1.563263,-2.090005
4.043000,1.603140,-2.031573
4.044000,1.510076,-2.160565
4.045000,1.563354,-2.150255
4.046000,1.482598,-1.993548
4.047000,1.627215,-2.084252
4.048000,1.553549,-2.072669
4.049000,1.568868,-1.972406
4.050000,1.523760,-2.166321
4.051000,1.493915,-1.974960
4.052000,1.604663,-2.059833
4.053000,1.553956,-1.999122
4.054000,1.389036,-2.009966
4.055000,1.535462,-1.996336
4.056000,1.688186,-1.935974
4.057000,1.554821,-1.995986
4.058000,1.587606,-2.011403
4.059000,1.562314,-1.977579
4.060000,1.526821,-1.986896
4.061000,1.616545,-2.078156
4.062000,1.679875,-2.046317
4.063000,1.670291,-1.983821
4.064000,1.605417,-1.929122
4.065000,1.510090,-1.972579
4.066000,1.622598,-1.944367
4.067000,1.587560,-2.018515
4.068000,1.686553,-1.956324
4.069000,1.605060,-1.949153
4.070000,1.587351,-1.951129
4.071000,1.692227,-2.028274
4.072000,1.556482,-2.059071
4.073000,1.651493,-1.973032
4.074000,1.614888,-1.953184
4.075000,1.599187,-1.910686
4.076000,1.650705,-2.030391
4.077000,1.669638,-1.982935
4.078000,1.597395,-1.956639
4.079000,1.562069,-2.001018
4.080000,1.619318,-2.058506
4.081000,1.659691,-1.984516
4.082000,1.660000,-2.093066
4.083000,1.634716,-2.072804
4.084000,1.554711,-2.008357
4.085000,1.731342,-1.966630
4.086000,1.647538,-1.953848
4.087000,1.687169,-1.893095
4.088000,1.548530,-1.845554
4.089000,1.655810,-1.837606
4.090000,1.707723,-1.736312
4.091000,1.612842,-1.726446
4.092000,1.682028,-1.817437
4.093000,1.727560,-1.755091
4.094000,1.679783,-1.749292
4.095000,1.680046,-1.676979
4.096000,1.749983,-1.768897
4.097000,1.614259,-1.703806
4.098000,1.731170,-1.748659
4.099000,1.635271,-1.704791
4.100000,1.661172,-1.811947
4.101000,1.731909,-1.737592
4.102000,1.706779,-1.754896
4.103000,1.585579,-1.705390
4.104000,1.579803,-1.769101
4.105000,1.655040,-1.705159
4.106000,1.643095,-1.674290
4.107000,1.655491,-1.734038
4.108000,1.685420,-1.715395
4.109000,1.701317,-1.636118
4.110000,1.690462,-1.741144
4.111000,1.705510,-1.727646
4.112000,1.619282,-1.696855
4.113000,1.650610,-1.718525
4.114000,1.708578,-1.648555
4.115000,1.670150,-1.779423
4.116000,1.651384,-1.666683
4.117000,1.670247,-1.631592
4.118000,1.612077,-1.533811
4.119000,1.640958,-1.704394
4.120000,1.694006,-1.558503
4.121000,1.667914,-1.603209
4.122000,1.729850,-1.637124
4.123000,1.623580,-1.579026
4.124000,1.666523,-1.541510
4.125000,1.707475,-1.517325
4.126000,1.638134,-1.637069
4.127000,1.669684,-1.610568
4.128000,1.741652,-1.590027
4.129000,1.688064,-1.524381
4.130000,1.668140,-1.501711
4.131000,1.644181,-1.576123
4.132000,1.684074,-1.623641
4.133000,1.698309,-1.639077
4.134000,1.657053,-1.562204
4.135000,1.617207,-1.624637
4.136000,1.696765,-1.514256
4.137000,1.668824,-1.524102
4.138000,1.685331,-1.545280
4.139000,1.741815,-1.445811
4.140000,1.726136,-1.443242
4.141000,1.739160,-1.491346
4.142000,1.707722,-1.599005
4.143000,1.703046,-1.516260
4.144000,1.643539,-1.676764
4.145000,1.676845,-1.505043
4.146000,1.703317,-1.551874
4.147000,1.692828,-1.605049
4.148000,1.684458,-1.563788
4.149000,1.736813,-1.492342
4.150000,1.643193,-1.518566
4.151000,1.685408,-1.536779
4.152000,1.741289,-1.518605
4.153000,1.701343,-1.494305
4.154000,1.695961,-1.562009
4.155000,1.741005,-1.468171
4.156000,1.642806,-1.534725
4.157000,1.776048,-1.502962
4.158000,1.710864,-1.559173
4.159000,1.792500,-1.404466
4.160000,1.741103,-1.447486
4.161000,1.722263,-1.484378
4.162000,1.701547,-1.351866
4.163000,1.722519,-1.460464
4.164000,1.711763,-1.441015
4.165000,1.804989,-1.518552
4.166000,1.687828,-1.445265
4.167000,1.756334,-1.470278
4.168000,1.711811,-1.377397
4.169000,1.707701,-1.400328
4.170000,1.684616,-1.448470
4.171000,1.751389,-1.551505
4.172000,1.701757,-1.556752
4.173000,1.681116,-1.561655
4.174000,1.750135,-1.468571
4.175000,1.773764,-1.487905
4.176000,1.750522,-1.564776
4.177000,1.823520,-1.564067
4.178000,1.730974,-1.469000
4.179000,1.799228,-1.571428
4.180000,1.828759,-1.601474
4.181000,1.734216,-1.612142
4.182000,1.690385,-1.620698
4.183000,1.786290,-1.568400
4.184000,1.774451,-1.517896
4.185000,1.764978,-1.584059
4.186000,1.865007,-1.558978
4.187000,1.696434,-1.628541
4.188000,1.779600,-1.590001
4.189000,1.726721,-1.533276
4.190000,1.780945,-1.625555
4.191000,1.730347,-1.576247
4.192000,1.782584,-1.559911
4.193000,1.735607,-1.578885
4.194000,1.786815,-1.826180
4.195000,1.873057,-1.588398
4.196000,1.760171,-1.531884
4.197000,1.785694,-1.552187
4.198000,1.664607,-1.620426
4.199000,1.790705,-1.591630
4.200000,1.816206,-1.483300
4.201000,1.834579,-1.534885
4.202000,1.754861,-1.503874
4.203000,1.754374,-1.574826
4.204000,1.806621,-1.484183
4.205000,1.760724,-1.546502
4.206000,1.793350,-1.637255
4.207000,1.765717,-1.369323
4.208000,1.802651,-1.498834
4.209000,1.753437,-1.424951
4.210000,1.849377,-1.472521
4.211000,1.805461,-1.380002
4.212000,1.803746,-1.488266
4.213000,1.805872,-1.453866
4.214000,1.791035,-1.435965
4.215000,1.724680,-1.469831
4.216000,1.764697,-1.444364
4.217000,1.846743,-1.390100
4.218000,1.882065,-1.369357
4.219000,1.865556,-1.442203
4.220000,1.795506,-1.365055
4.221000,1.745007,-1.404520
4.222000,1.657096,-1.415282
4.223000,1.846057,-1.375355
4.224000,1.777185,-1.374704
4.225000,1.857160,-1.354370
